order_id,date,customer_id,salesperson_id,segment,sku,qty,list_unit_price,discount_pct,unit_cost
DO201806003040,5/6/18,D00139,SP001,casual,BEAN-HOUSE-250G,2,18,0,6.52
DO201807003041,7/7/18,D00139,SP001,casual,BEAN-HOUSE-250G,2,18,0,6.53
DO201808003042,8/8/18,D00139,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.86
DO201809003043,8/9/18,D00139,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.88
DO201810003044,15/10/2018,D00139,SP001,casual,BEAN-HOUSE-1KG,2,60,0,26.33
DO201810003044,15/10/2018,D00139,SP001,casual,CLEAN-DESCALER-500ML,2,25,0,8.42
DO201811003045,20/11/2018,D00139,SP001,casual,BEAN-HOUSE-250G,8,18,0,6.6
DO201812003046,20/12/2018,D00139,SP001,casual,BEAN-HOUSE-250G,4,18,0,6.61
DO201901003047,12/1/19,D00139,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.96
DO201902003048,18/02/2019,D00139,SP001,casual,BEAN-ESPRESSO-250G,2,19,0,7.98
DO201903003049,26/03/2019,D00139,SP001,casual,BEAN-ESPRESSO-1KG,2,62,0,31.98
DO201905003050,2/5/19,D00139,SP001,casual,BEAN-ESPRESSO-250G,2,19,0.007,8.04
DO201906003051,6/6/19,D00139,SP001,casual,BEAN-HOUSE-250G,2,18,0,6.71
DO201907003052,21/07/2019,D00139,SP001,casual,BEAN-ESPRESSO-1KG,2,62,0,32.3
DO201908003053,25/08/2019,D00139,SP001,casual,BEAN-ESPRESSO-250G,2,19,0.016,8.1
DO201910003054,6/10/19,D00139,SP001,casual,BEAN-ESPRESSO-250G,6,19,0.018,8.14
DO201911003055,8/11/19,D00139,SP001,casual,BEAN-HOUSE-250G,4,18,0,6.8
DO201912003056,7/12/19,D00139,SP001,casual,BEAN-DECAF-250G,4,20,0,8.72
DO201912003057,31/12/2019,D00139,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,8.18
DO201811003058,10/11/18,D00140,SP002,gift_buyer,BEAN-HOUSE-250G,4,18,0,6.6
DO201812003059,18/12/2018,D00140,SP002,gift_buyer,BEAN-ESPRESSO-250G,4,19,0,7.94
DO201805003060,24/05/2018,D00140,SP002,gift_buyer,ACC-FILTER-BASKET-18G,2,30,0.012,10.4
DO201911003061,8/11/19,D00140,SP002,gift_buyer,BEAN-ESPRESSO-1KG,4,62,0,32.62
DO201711003062,17/11/2017,D00141,SP001,enthusiast,BEAN-DECAF-1KG,4,65,0,32.8
DO201711003062,17/11/2017,D00141,SP001,enthusiast,ACC-DISTRIBUTOR-58MM,2,95,0,35.87
DO201712003063,3/12/17,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,30.82
DO201712003064,16/12/2017,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,4,60,0.006,25.69
DO201712003064,16/12/2017,D00141,SP001,enthusiast,ACC-TAMPER-58MM,2,60,0,20.55
DO201712003065,30/12/2017,D00141,SP001,enthusiast,BEAN-SINGLE-COL-250G,8,22,0,10.02
DO201801003066,12/1/18,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,39.14
DO201801003067,31/01/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,30.9
DO201802003068,21/02/2018,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0,40.27
DO201803003069,15/03/2018,D00141,SP001,enthusiast,BEAN-SINGLE-COL-250G,4,22,0,10.09
DO201803003070,31/03/2018,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,2,60,0.01,25.88
DO201803003070,31/03/2018,D00141,SP001,enthusiast,CLEAN-BACKFLUSH-POWDER,2,20,0,6.21
DO201804003071,21/04/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-250G,4,19,0,7.78
DO201805003072,12/5/18,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,39.53
DO201805003073,26/05/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.21
DO201806003074,10/6/18,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,4,60,0,26.07
DO201806003075,30/06/2018,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,4,70,0,39.63
DO201807003076,19/07/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-250G,4,19,0,7.84
DO201808003077,8/8/18,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.44
DO201808003078,29/08/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-250G,4,19,0,7.86
DO201809003079,18/09/2018,D00141,SP001,enthusiast,BEAN-HOUSE-250G,4,18,0,6.57
DO201810003080,5/10/18,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.59
DO201810003080,5/10/18,D00141,SP001,enthusiast,CLEAN-DESCALER-500ML,2,25,0,8.42
DO201810003081,20/10/2018,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,40.02
DO201811003082,4/11/18,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,4,70,0,40.12
DO201811003083,20/11/2018,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,8,60,0,26.39
DO201811003083,20/11/2018,D00141,SP001,enthusiast,ACC-DISTRIBUTOR-58MM,2,95,0,36.95
DO201812003084,3/12/18,D00141,SP001,enthusiast,BEAN-DECAF-250G,14,20,0,8.47
DO201812003085,14/12/2018,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0.012,41.27
DO201812003086,25/12/2018,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,31.75
DO201901003087,5/1/19,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,41.38
DO201901003088,26/01/2019,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.83
DO201902003089,10/2/19,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.91
DO201903003090,3/3/19,D00141,SP001,enthusiast,BEAN-SINGLE-COL-250G,4,22,0,10.39
DO201903003091,20/03/2019,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0,41.58
DO201903003091,20/03/2019,D00141,SP001,enthusiast,ACC-MILK-JUG-600ML,2,35,0,12.79
DO201904003092,6/4/19,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.72
DO201904003093,25/04/2019,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,32.06
DO201905003094,9/5/19,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0.02,41.78
DO201905003095,27/05/2019,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,41.78
DO201906003096,10/6/19,D00141,SP001,enthusiast,BEAN-ESPRESSO-250G,6,19,0,8.06
DO201907003097,1/7/19,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,32.3
DO201907003098,22/07/2019,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,40.91
DO201908003099,11/8/19,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.98
DO201908003100,30/08/2019,D00141,SP001,enthusiast,BEAN-SINGLE-ETH-250G,6,22,0,10.25
DO201909003101,19/09/2019,D00141,SP001,enthusiast,BEAN-ESPRESSO-250G,6,19,0,8.12
DO201910003102,7/10/19,D00141,SP001,enthusiast,BEAN-SINGLE-COL-250G,6,22,0,10.58
DO201910003102,7/10/19,D00141,SP001,enthusiast,ACC-SCALE-TIMER,2,120,0,48.81
DO201910003103,26/10/2019,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,2,60,0.021,27.12
DO201911003104,9/11/19,D00141,SP001,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,32.62
DO201911003104,9/11/19,D00141,SP001,enthusiast,CLEAN-BACKFLUSH-POWDER,2,20,0,6.52
DO201911003105,24/11/2019,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0,42.41
DO201911003105,24/11/2019,D00141,SP001,enthusiast,CLEAN-DESCALER-500ML,2,25,0,8.7
DO201912003106,9/12/19,D00141,SP001,enthusiast,BEAN-SINGLE-COL-1KG,10,70,0,42.51
DO201912003106,9/12/19,D00141,SP001,enthusiast,ACC-DISTRIBUTOR-58MM,2,95,0,38.15
DO201912003107,21/12/2019,D00141,SP001,enthusiast,BEAN-SINGLE-COL-250G,10,22,0,10.63
DO201912003108,31/12/2019,D00141,SP001,enthusiast,BEAN-HOUSE-1KG,4,60,0.006,27.25
DO201701003109,27/01/2017,D00142,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.5
DO201703003110,13/03/2017,D00142,SP004,casual,BEAN-HOUSE-1KG,2,60,0.044,25.12
DO201704003111,21/04/2017,D00142,SP004,casual,BEAN-SINGLE-COL-250G,2,22,0,9.82
DO201705003112,26/05/2017,D00142,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.57
DO201707003113,6/7/17,D00142,SP004,casual,BEAN-HOUSE-250G,4,18,0.082,6.34
DO201708003114,19/08/2017,D00142,SP004,casual,BEAN-SINGLE-COL-250G,2,22,0.042,9.92
DO201709003115,30/09/2017,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,7.65
DO201711003116,4/11/17,D00142,SP004,casual,BEAN-SINGLE-COL-250G,6,22,0.119,9.99
DO201712003117,7/12/17,D00142,SP004,casual,BEAN-HOUSE-250G,4,18,0,6.42
DO201801003118,3/1/18,D00142,SP004,casual,BEAN-HOUSE-250G,4,18,0.033,6.44
DO201802003119,19/02/2018,D00142,SP004,casual,BEAN-HOUSE-1KG,2,60,0,25.81
DO201803003120,28/03/2018,D00142,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.76
DO201805003121,12/5/18,D00142,SP004,casual,BEAN-DECAF-250G,2,20,0,8.32
DO201806003122,11/6/18,D00142,SP004,casual,BEAN-HOUSE-250G,2,18,0.101,6.52
DO201807003123,12/7/18,D00142,SP004,casual,BEAN-HOUSE-250G,4,18,0.092,6.53
DO201808003124,24/08/2018,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0.097,7.86
DO201809003125,28/09/2018,D00142,SP004,casual,BEAN-HOUSE-250G,2,18,0,6.57
DO201811003126,3/11/18,D00142,SP004,casual,BEAN-DECAF-250G,4,20,0,8.45
DO201811003127,27/11/2018,D00142,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.92
DO201812003128,23/12/2018,D00142,SP004,casual,BEAN-HOUSE-250G,8,18,0.029,6.61
DO201901003129,19/01/2019,D00142,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.96
DO201902003130,21/02/2019,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0.062,7.98
DO201904003131,1/4/19,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8.02
DO201905003132,3/5/19,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8.04
DO201905003132,3/5/19,D00142,SP004,casual,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.36
DO201905003132,3/5/19,D00142,SP004,casual,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.36
DO201906003133,12/6/19,D00142,SP004,casual,BEAN-SINGLE-ETH-250G,2,22,0.076,10.2
DO201907003134,12/7/19,D00142,SP004,casual,BEAN-HOUSE-250G,2,18,0,6.73
DO201908003135,19/08/2019,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8.1
DO201909003136,28/09/2019,D00142,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8.12
DO201910003137,29/10/2019,D00142,SP004,casual,BEAN-HOUSE-250G,2,18,0,6.78
DO201911003138,26/11/2019,D00142,SP004,casual,BEAN-ESPRESSO-1KG,4,62,0,32.62
DO201912003139,29/12/2019,D00142,SP004,casual,BEAN-HOUSE-250G,4,18,0,6.81
DO201801003140,20/01/2018,D00143,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.44
DO201801003140,20/01/2018,D00143,SP002,casual,CLEAN-DESCALER-500ML,2,25,0,8.24
DO201803003141,2/3/18,D00143,SP002,casual,BEAN-ESPRESSO-250G,2,19,0,7.76
DO201804003142,16/04/2018,D00143,SP002,casual,BEAN-ESPRESSO-1KG,2,62,0,31.13
DO201805003143,21/05/2018,D00143,SP002,casual,BEAN-ESPRESSO-250G,2,19,0.023,7.8
DO201806003144,20/06/2018,D00143,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.52
DO201807003145,30/07/2018,D00143,SP002,casual,BEAN-HOUSE-1KG,2,60,0,26.13
DO201809003146,7/9/18,D00143,SP002,casual,BEAN-ESPRESSO-250G,2,19,0,7.88
DO201810003147,12/10/18,D00143,SP002,casual,BEAN-HOUSE-250G,6,18,0,6.58
DO201810003147,12/10/18,D00143,SP002,casual,ACC-KNOCKBOX,2,55,0,18.96
DO201811003148,18/11/2018,D00143,SP002,casual,BEAN-ESPRESSO-250G,8,19,0.028,7.92
DO201812003149,15/12/2018,D00143,SP002,casual,BEAN-ESPRESSO-250G,4,19,0,7.94
DO201901003150,17/01/2019,D00143,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.63
DO201903003151,3/3/19,D00143,SP002,casual,BEAN-ESPRESSO-1KG,2,62,0,31.98
DO201904003152,6/4/19,D00143,SP002,casual,BEAN-ESPRESSO-1KG,2,62,0,32.06
DO201905003153,13/05/2019,D00143,SP002,casual,BEAN-ESPRESSO-250G,2,19,0,8.04
DO201906003154,11/6/19,D00143,SP002,casual,BEAN-ESPRESSO-250G,2,19,0,8.06
DO201907003155,12/7/19,D00143,SP002,casual,BEAN-ESPRESSO-250G,6,19,0,8.08
DO201908003156,22/08/2019,D00143,SP002,casual,BEAN-ESPRESSO-1KG,2,62,0,32.38
DO201910003157,1/10/19,D00143,SP002,casual,BEAN-HOUSE-1KG,2,60,0,27.12
DO201911003158,2/11/19,D00143,SP002,casual,BEAN-HOUSE-1KG,4,60,0,27.18
DO201912003159,2/12/19,D00143,SP002,casual,BEAN-HOUSE-250G,10,18,0,6.81
DO201912003159,2/12/19,D00143,SP002,casual,ACC-SCALE-TIMER,2,120,0,49.05
DO201809003160,16/09/2018,D00145,SP002,casual,BEAN-HOUSE-250G,4,18,0,6.57
DO201810003161,18/10/2018,D00145,SP002,casual,BEAN-ESPRESSO-250G,6,19,0,7.9
DO201811003162,26/11/2018,D00145,SP002,casual,BEAN-ESPRESSO-250G,4,19,0,7.92
DO201812003163,23/12/2018,D00145,SP002,casual,BEAN-HOUSE-250G,4,18,0,6.61
DO201901003164,19/01/2019,D00145,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.63
DO201902003165,25/02/2019,D00145,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.65
DO201903003166,31/03/2019,D00145,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.66
DO201905003167,4/5/19,D00145,SP002,casual,BEAN-SINGLE-COL-250G,6,22,0,10.45
DO201906003168,3/6/19,D00145,SP002,casual,BEAN-ESPRESSO-1KG,2,62,0,32.22
DO201907003169,8/7/19,D00145,SP002,casual,BEAN-HOUSE-250G,2,18,0,6.73
DO201908003170,17/08/2019,D00145,SP002,casual,BEAN-ESPRESSO-250G,2,19,0,8.1
DO201909003171,17/09/2019,D00145,SP002,casual,BEAN-HOUSE-250G,6,18,0,6.76
DO201910003172,18/10/2019,D00145,SP002,casual,BEAN-SINGLE-ETH-250G,2,22,0,10.3
DO201911003173,17/11/2019,D00145,SP002,casual,BEAN-HOUSE-250G,8,18,0,6.8
DO201912003174,19/12/2019,D00145,SP002,casual,BEAN-DECAF-250G,4,20,0,8.72
DO201905003175,8/5/19,D00146,SP001,gift_buyer,BEAN-HOUSE-250G,2,18,0,6.7
DO201905003176,16/05/2019,D00147,SP001,casual,BEAN-SINGLE-ETH-250G,2,22,0,10.18
DO201906003177,25/06/2019,D00147,SP001,casual,BEAN-ESPRESSO-250G,6,19,0,8.06
DO201907003178,25/07/2019,D00147,SP001,casual,BEAN-DECAF-250G,2,20,0,8.61
DO201909003179,6/9/19,D00147,SP001,casual,BEAN-ESPRESSO-1KG,2,62,0,32.46
DO201910003180,18/10/2019,D00147,SP001,casual,BEAN-ESPRESSO-250G,2,19,0,8.14
DO201911003181,20/11/2019,D00147,SP001,casual,BEAN-ESPRESSO-1KG,4,62,0,32.62
DO201912003182,23/12/2019,D00147,SP001,casual,BEAN-HOUSE-1KG,4,60,0,27.25
DO201706003183,18/06/2017,D00148,SP004,casual,BEAN-SINGLE-ETH-250G,2,22,0,9.62
DO201706003183,18/06/2017,D00148,SP004,casual,ACC-DISTRIBUTOR-58MM,2,95,0,35.43
DO201707003184,19/07/2017,D00148,SP004,casual,BEAN-SINGLE-ETH-250G,2,22,0,9.64
DO201708003185,19/08/2017,D00148,SP004,casual,BEAN-HOUSE-1KG,2,60,0,25.43
DO201708003185,19/08/2017,D00148,SP004,casual,ACC-MILK-JUG-600ML,2,35,0,12.21
DO201710003186,3/10/17,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,7.67
DO201711003187,11/11/17,D00148,SP004,casual,BEAN-HOUSE-250G,4,18,0,6.41
DO201712003188,4/12/17,D00148,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.71
DO201712003189,30/12/2017,D00148,SP004,casual,BEAN-HOUSE-250G,8,18,0,6.42
DO201801003190,28/01/2018,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,7.73
DO201803003191,11/3/18,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0.086,7.76
DO201803003191,11/3/18,D00148,SP004,casual,ACC-KNOCKBOX,2,55,0,18.63
DO201804003192,25/04/2018,D00148,SP004,casual,BEAN-HOUSE-250G,2,18,0.079,6.49
DO201806003193,5/6/18,D00148,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,7.82
DO201807003194,7/7/18,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,7.84
DO201808003195,19/08/2018,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,7.86
DO201809003196,22/09/2018,D00148,SP004,casual,BEAN-ESPRESSO-1KG,2,62,0.066,31.51
DO201811003197,2/11/18,D00148,SP004,casual,BEAN-HOUSE-250G,4,18,0.082,6.6
DO201811003198,29/11/2018,D00148,SP004,casual,BEAN-HOUSE-1KG,4,60,0,26.39
DO201812003199,24/12/2018,D00148,SP004,casual,BEAN-HOUSE-250G,8,18,0.083,6.61
DO201901003200,23/01/2019,D00148,SP004,casual,BEAN-ESPRESSO-250G,4,19,0.095,7.96
DO201903003201,1/3/19,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8
DO201904003202,13/04/2019,D00148,SP004,casual,BEAN-ESPRESSO-1KG,2,62,0,32.06
DO201905003203,17/05/2019,D00148,SP004,casual,BEAN-ESPRESSO-250G,6,19,0.059,8.04
DO201906003204,17/06/2019,D00148,SP004,casual,BEAN-ESPRESSO-250G,2,19,0,8.06
DO201907003205,18/07/2019,D00148,SP004,casual,BEAN-HOUSE-250G,2,18,0,6.73
DO201908003206,28/08/2019,D00148,SP004,casual,BEAN-SINGLE-ETH-250G,2,22,0,10.25
DO201909003207,28/09/2019,D00148,SP004,casual,BEAN-DECAF-250G,6,20,0.074,8.66
DO201910003208,27/10/2019,D00148,SP004,casual,BEAN-HOUSE-250G,2,18,0,6.78
DO201911003209,27/11/2019,D00148,SP004,casual,BEAN-ESPRESSO-250G,4,19,0,8.16
DO201912003210,27/12/2019,D00148,SP004,casual,BEAN-HOUSE-250G,4,18,0,6.81
DO201911003211,24/11/2019,D00149,SP003,gift_buyer,BEAN-HOUSE-250G,4,18,0,6.8
DO201802003212,21/02/2018,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,40.27
DO201802003212,21/02/2018,D00150,SP002,enthusiast,ACC-MILK-JUG-600ML,2,35,0.04,12.39
DO201803003213,12/3/18,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-250G,4,22,0,9.83
DO201803003213,12/3/18,D00150,SP002,enthusiast,ACC-TAMPER-58MM,2,60,0,20.7
DO201803003214,29/03/2018,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.05
DO201804003215,14/04/2018,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,40.47
DO201804003215,14/04/2018,D00150,SP002,enthusiast,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.19
DO201805003216,2/5/18,D00150,SP002,enthusiast,BEAN-DECAF-1KG,2,65,0,33.29
DO201805003216,2/5/18,D00150,SP002,enthusiast,ACC-SCALE-TIMER,2,120,0,46.81
DO201805003217,16/05/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,39.53
DO201805003217,16/05/2018,D00150,SP002,enthusiast,ACC-TAMPER-58MM,2,60,0,20.8
DO201806003218,2/6/18,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.07
DO201806003219,23/06/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,4,70,0,39.63
DO201807003220,14/07/2018,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0,40.77
DO201807003221,28/07/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,39.72
DO201807003221,28/07/2018,D00150,SP002,enthusiast,ACC-TAMPER-58MM,2,60,0,20.91
DO201808003222,16/08/2018,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.2
DO201809003223,6/9/18,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,4,60,0,26.26
DO201809003223,6/9/18,D00150,SP002,enthusiast,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.25
DO201809003224,26/09/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-250G,4,22,0.012,9.98
DO201810003225,9/10/18,D00150,SP002,enthusiast,BEAN-DECAF-1KG,2,65,0,33.7
DO201810003225,9/10/18,D00150,SP002,enthusiast,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.27
DO201810003226,27/10/2018,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,6,60,0,26.33
DO201811003227,9/11/18,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,31.67
DO201811003228,24/11/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,8,70,0.027,40.12
DO201812003229,6/12/18,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,31.75
DO201812003230,19/12/2018,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-250G,8,22,0,10.05
DO201901003231,1/1/19,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,4,70,0,41.38
DO201901003231,1/1/19,D00150,SP002,enthusiast,ACC-SCALE-TIMER,2,120,0.01,47.74
DO201901003232,18/01/2019,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.52
DO201901003232,18/01/2019,D00150,SP002,enthusiast,ACC-MILK-JUG-600ML,2,35,0,12.73
DO201902003233,3/2/19,D00150,SP002,enthusiast,BEAN-HOUSE-250G,2,18,0,6.65
DO201902003234,25/02/2019,D00150,SP002,enthusiast,BEAN-HOUSE-250G,4,18,0,6.65
DO201902003234,25/02/2019,D00150,SP002,enthusiast,CLEAN-DESCALER-500ML,2,25,0,8.51
DO201903003235,18/03/2019,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,31.98
DO201904003236,2/4/19,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,32.06
DO201904003237,20/04/2019,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,32.06
DO201905003238,9/5/19,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,2,62,0,32.14
DO201905003239,22/05/2019,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,2,70,0,40.71
DO201905003239,22/05/2019,D00150,SP002,enthusiast,ACC-DISTRIBUTOR-58MM,2,95,0,37.5
DO201906003240,6/6/19,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,41.89
DO201906003241,27/06/2019,D00150,SP002,enthusiast,BEAN-DECAF-1KG,6,65,0,34.37
DO201907003242,15/07/2019,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,6,70,0,41.99
DO201908003243,5/8/19,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,2,60,0.033,26.98
DO201908003244,25/08/2019,D00150,SP002,enthusiast,BEAN-HOUSE-1KG,2,60,0,26.98
DO201909003245,8/9/19,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,42.2
DO201909003245,8/9/19,D00150,SP002,enthusiast,CLEAN-BACKFLUSH-POWDER,2,20,0,6.49
DO201909003246,24/09/2019,D00150,SP002,enthusiast,BEAN-ESPRESSO-250G,6,19,0,8.12
DO201910003247,7/10/19,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,6,62,0,32.54
DO201910003247,7/10/19,D00150,SP002,enthusiast,ACC-TAMPER-58MM,2,60,0,21.69
DO201910003248,26/10/2019,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,2,70,0,42.3
DO201911003249,8/11/19,D00150,SP002,enthusiast,BEAN-SINGLE-COL-1KG,8,70,0,42.41
DO201911003249,8/11/19,D00150,SP002,enthusiast,ACC-DISTRIBUTOR-58MM,2,95,0,38.06
DO201911003250,19/11/2019,D00150,SP002,enthusiast,BEAN-SINGLE-ETH-1KG,4,70,0,41.32
DO201912003251,5/12/19,D00150,SP002,enthusiast,BEAN-HOUSE-250G,4,18,0,6.81
DO201912003251,5/12/19,D00150,SP002,enthusiast,CLEAN-BACKFLUSH-POWDER,2,20,0,6.54
DO201912003252,18/12/2019,D00150,SP002,enthusiast,BEAN-ESPRESSO-1KG,4,62,0,32.7
DO201912003252,18/12/2019,D00150,SP002,enthusiast,ACC-MILK-JUG-600ML,2,35,0,13.08
DO201710003253,2/10/17,D00151,SP001,casual,BEAN-ESPRESSO-250G,2,19,0,7.67
DO201710003254,29/10/2017,D00151,SP001,casual,BEAN-ESPRESSO-250G,2,19,0.011,7.67
DO201712003255,7/12/17,D00151,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.71
DO201712003256,31/12/2017,D00151,SP001,casual,BEAN-DECAF-250G,8,20,0,8.22
DO201712003256,31/12/2017,D00151,SP001,casual,CLEAN-GROUP-HEAD-BRUSH,2,18,0,5.14
DO201801003257,31/01/2018,D00151,SP001,casual,BEAN-HOUSE-250G,2,18,0,6.44
DO201801003257,31/01/2018,D00151,SP001,casual,ACC-MILK-JUG-600ML,2,35,0,12.36
DO201803003258,15/03/2018,D00151,SP001,casual,BEAN-ESPRESSO-1KG,2,62,0,31.05
DO201803003258,15/03/2018,D00151,SP001,casual,CLEAN-BACKFLUSH-POWDER,2,20,0,6.21
DO201804003259,25/04/2018,D00151,SP001,casual,BEAN-HOUSE-250G,2,18,0,6.49
DO201806003260,9/6/18,D00151,SP001,casual,BEAN-ESPRESSO-250G,2,19,0,7.82
DO201807003261,16/07/2018,D00151,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.84
DO201808003262,19/08/2018,D00151,SP001,casual,BEAN-ESPRESSO-250G,2,19,0.011,7.86
DO201809003263,20/09/2018,D00151,SP001,casual,BEAN-ESPRESSO-250G,4,19,0,7.88
DO201811003264,1/11/18,D00151,SP001,casual,BEAN-SINGLE-ETH-250G,4,22,0,10.03
DO201811003265,26/11/2018,D00151,SP001,casual,BEAN-ESPRESSO-250G,8,19,0,7.92
DO201812003266,23/12/2018,D00151,SP001,casual,BEAN-ESPRESSO-250G,8,19,0.025,7.94
